"","time (hours)","N1 matric potential (hPa)","N1 theta (m³/m³)","N1 flux (cm/h)","N2 matric potential (hPa)","N2 theta (m³/m³)","N2 flux (cm/h)","N3 matric potential (hPa)","N3 theta (m³/m³)","N3 flux (cm/h)"
"1642",654,-96.05,0.4089,0.0033,-58.95,0.3365,0.00877,-14.72,0.4004,0.0101
"1643",655,-95.51,0.4092,0.00305,-58.84,0.3366,0.00848,-14.7,0.4004,0.01
"1644",656,-95.36,0.4093,0.00389,-58.72,0.3367,0.00823,-14.66,0.4004,0.01
"1645",657,-95.94,0.409,0.00644,-58.6,0.3367,0.00804,-14.59,0.4005,0.0104
"1646",658,-97.24,0.4083,0.01,-58.51,0.3368,0.00796,-14.6,0.4005,0.00945
"1647",659,-99.18,0.4073,0.014,-58.45,0.3369,0.00801,-14.65,0.4004,0.00835
"1648",660,-101.58,0.4061,0.0178,-58.44,0.3369,0.00823,-14.64,0.4004,0.00861
"1649",661,-104.18,0.4048,0.0211,-58.49,0.3368,0.00862,-14.65,0.4004,0.00845
"1650",662,-106.79,0.4035,0.0236,-58.6,0.3368,0.00916,-14.61,0.4004,0.00915
"1651",663,-109.21,0.4022,0.0251,-58.76,0.3366,0.00983,-14.58,0.4005,0.00932
"1652",664,-111.2,0.4012,0.0256,-58.97,0.3365,0.0106,-14.53,0.4005,0.01
"1653",665,-112.58,0.4005,0.0249,-59.2,0.3363,0.0113,-14.53,0.4005,0.00982
"1654",666,-113.16,0.4002,0.0231,-59.45,0.3362,0.012,-14.55,0.4005,0.00973
"1655",667,-112.81,0.4004,0.0201,-59.7,0.336,0.0126,-14.52,0.4005,0.0107
"1656",668,-111.74,0.4009,0.0167,-59.94,0.3358,0.013,-14.58,0.4005,0.0101
"1657",669,-110.37,0.4016,0.0139,-60.15,0.3357,0.0133,-14.62,0.4004,0.0103
"1658",670,-108.92,0.4024,0.0116,-60.32,0.3356,0.0135,-14.63,0.4004,0.011
"1659",671,-107.53,0.4031,0.00991,-60.45,0.3355,0.0135,-14.67,0.4004,0.0111
"1660",672,-106.24,0.4038,0.00861,-60.53,0.3354,0.0133,-14.74,0.4004,0.0108
"1661",673,-105.06,0.4043,0.00759,-60.58,0.3354,0.0131,-14.79,0.4003,0.0109
"1662",674,-103.98,0.4049,0.00676,-60.59,0.3354,0.0128,-14.87,0.4003,0.0106
"1663",675,-102.98,0.4054,0.00609,-60.57,0.3354,0.0125,-14.93,0.4002,0.0107
"1664",676,-102.06,0.4059,0.00551,-60.52,0.3354,0.0121,-14.98,0.4002,0.0108
"1665",677,-101.2,0.4063,0.00503,-60.46,0.3355,0.0117,-15,0.4002,0.011
"1666",678,-100.41,0.4067,0.00461,-60.37,0.3355,0.0113,-14.97,0.4002,0.0118
"1667",679,-99.67,0.4071,0.00424,-60.26,0.3356,0.0109,-14.94,0.4002,0.0122
"1668",680,-99.4,0.4072,0.00513,-60.14,0.3357,0.0106,-14.93,0.4002,0.012
"1669",681,-100.01,0.4069,0.00794,-60.02,0.3358,0.0103,-14.93,0.4002,0.0116
"1670",682,-101.5,0.4062,0.012,-59.91,0.3359,0.0102,-14.97,0.4002,0.0108
"1671",683,-103.79,0.405,0.0165,-59.85,0.3359,0.0102,-15,0.4002,0.0104
"1672",684,-106.62,0.4036,0.0209,-59.84,0.3359,0.0103,-14.97,0.4002,0.0109
"1673",685,-109.77,0.402,0.0247,-59.88,0.3359,0.0107,-14.99,0.4002,0.0105
"1674",686,-112.91,0.4004,0.0275,-60,0.3358,0.0112,-15.06,0.4001,0.00957
"1675",687,-115.95,0.3988,0.0295,-60.18,0.3357,0.0119,-15.08,0.4001,0.00997
"1676",688,-118.48,0.3975,0.0301,-60.41,0.3355,0.0126,-15.1,0.4001,0.0103
"1677",689,-120.31,0.3966,0.0295,-60.69,0.3353,0.0134,-15.14,0.4,0.0103
"1678",690,-121.22,0.3962,0.0276,-60.99,0.3351,0.0141,-15.16,0.4,0.0108
"1679",691,-120.95,0.3963,0.0243,-61.29,0.3349,0.0147,-15.22,0.4,0.0108
"1680",692,-119.8,0.3968,0.0206,-61.58,0.3347,0.0152,-15.23,0.4,0.0116
"1681",693,-118.2,0.3977,0.0173,-61.85,0.3345,0.0155,-15.31,0.3999,0.0114
"1682",694,-116.42,0.3986,0.0145,-62.07,0.3344,0.0157,-15.41,0.3998,0.0112
"1683",695,-114.69,0.3995,0.0124,-62.26,0.3342,0.0157,-15.47,0.3998,0.0117
"1684",696,-113.05,0.4003,0.0108,-62.4,0.3341,0.0156,-15.61,0.3997,0.011
"1685",697,-111.54,0.4011,0.00952,-62.51,0.3341,0.0153,-15.75,0.3995,0.0106
"1686",698,-110.15,0.4018,0.00849,-62.57,0.334,0.015,-15.86,0.3994,0.0109
"1687",699,-108.88,0.4024,0.00765,-62.6,0.334,0.0146,-15.98,0.3993,0.0107
"1688",700,-107.72,0.403,0.00695,-62.6,0.334,0.0142,-16.07,0.3993,0.0111
"1689",701,-106.65,0.4035,0.00636,-62.56,0.334,0.0137,-16.1,0.3992,0.0118
"1690",702,-105.65,0.404,0.00585,-62.51,0.3341,0.0133,-16.15,0.3992,0.0119
"1691",703,-104.72,0.4045,0.0054,-62.43,0.3341,0.0128,-16.15,0.3992,0.0125
"1692",704,-104.26,0.4048,0.0061,-62.33,0.3342,0.0124,-16.19,0.3992,0.0122
"1693",705,-104.68,0.4046,0.00862,-62.22,0.3343,0.0121,-16.2,0.3992,0.0124
"1694",706,-106.02,0.4039,0.0124,-62.13,0.3343,0.0118,-16.22,0.3992,0.0122
"1695",707,-108.17,0.4028,0.0167,-62.06,0.3344,0.0117,-16.27,0.3991,0.0116
"1696",708,-110.9,0.4014,0.0209,-62.03,0.3344,0.0118,-16.26,0.3991,0.0119
"1697",709,-113.94,0.3999,0.0245,-62.06,0.3344,0.0121,-16.3,0.3991,0.0115
"1698",710,-117.14,0.3982,0.0275,-62.15,0.3343,0.0125,-16.32,0.3991,0.0114
"1699",711,-120.08,0.3967,0.0292,-62.29,0.3342,0.013,-16.32,0.3991,0.0119
"1700",712,-122.64,0.3956,0.0299,-62.49,0.3341,0.0136,-16.32,0.3991,0.012
"1701",713,-124.47,0.3947,0.0294,-62.72,0.3339,0.0143,-16.29,0.3991,0.0128
"1702",714,-125.35,0.3943,0.0276,-62.97,0.3337,0.0149,-16.29,0.3991,0.013
"1703",715,-125.1,0.3944,0.0245,-63.23,0.3335,0.0155,-16.29,0.3991,0.0131
"1704",716,-123.93,0.395,0.0209,-63.48,0.3334,0.016,-16.33,0.3991,0.0132
"1705",717,-122.28,0.3957,0.0177,-63.71,0.3332,0.0163,-16.32,0.3991,0.0139
"1706",718,-120.43,0.3966,0.015,-63.91,0.3331,0.0165,-16.36,0.399,0.0138
"1707",719,-118.63,0.3975,0.0129,-64.06,0.333,0.0166,-16.43,0.399,0.0135
"1708",720,-116.88,0.3984,0.0112,-64.17,0.3329,0.0165,-16.53,0.3989,0.013
"1709",721,-115.29,0.3992,0.00996,-64.25,0.3328,0.0163,-16.62,0.3988,0.013
"1710",722,-113.79,0.3999,0.0089,-64.29,0.3328,0.016,-16.69,0.3988,0.0131
"1711",723,-112.43,0.4006,0.00806,-64.29,0.3328,0.0157,-16.78,0.3987,0.0129
"1712",724,-111.16,0.4013,0.00734,-64.26,0.3328,0.0153,-16.83,0.3987,0.0134
"1713",725,-109.99,0.4019,0.00674,-64.21,0.3329,0.0148,-16.87,0.3986,0.0136
"1714",726,-108.91,0.4024,0.00623,-64.12,0.3329,0.0144,-16.9,0.3986,0.0137
"1715",727,-107.9,0.4029,0.00578,-64.02,0.333,0.014,-16.92,0.3986,0.0138
"1716",728,-107.42,0.4032,0.00663,-63.9,0.3331,0.0136,-16.94,0.3986,0.0138
"1717",729,-107.99,0.4029,0.00958,-63.78,0.3332,0.0132,-17.01,0.3985,0.0129
"1718",730,-109.64,0.4021,0.0139,-63.67,0.3332,0.0129,-17.07,0.3985,0.0125
"1719",731,-112.24,0.4008,0.0189,-63.6,0.3333,0.0128,-17.11,0.3984,0.0125
"1720",732,-115.52,0.3991,0.0236,-63.57,0.3333,0.0129,-17.14,0.3984,0.0123
"1721",733,-119.27,0.3972,0.0278,-63.61,0.3333,0.0131,-17.14,0.3984,0.0128
"1722",734,-123.15,0.3954,0.031,-63.7,0.3332,0.0136,-17.16,0.3984,0.0126
"1723",735,-126.82,0.3937,0.033,-63.86,0.3331,0.0142,-17.15,0.3984,0.0131
"1724",736,-129.95,0.3923,0.0337,-64.08,0.333,0.0148,-17.16,0.3984,0.0131
"1725",737,-132.48,0.3912,0.0335,-64.33,0.3328,0.0155,-17.21,0.3983,0.0127
"1726",738,-133.69,0.3906,0.0316,-64.63,0.3326,0.0162,-17.24,0.3983,0.013
"1727",739,-133.73,0.3906,0.0285,-64.93,0.3324,0.0169,-17.26,0.3983,0.0135
"1728",740,-132.61,0.3911,0.0247,-65.24,0.3322,0.0174,-17.31,0.3983,0.0135
"1729",741,-130.85,0.3919,0.0211,-65.52,0.332,0.0178,-17.36,0.3982,0.0137
"1730",742,-128.79,0.3928,0.0181,-65.78,0.3318,0.018,-17.43,0.3982,0.0138
"1731",743,-126.68,0.3938,0.0157,-65.99,0.3316,0.0182,-17.49,0.3981,0.0141
"1732",744,-124.64,0.3947,0.0137,-66.17,0.3315,0.0181,-17.59,0.398,0.0138
